report_date,commodity,country,marketing_year,crop_stage,Beginning Stocks,Production,Imports,Exports,Ending Stocks,Domestic Total 2,Domestic Crush
2010-08-12,corn,Mexico,2008/09,out of scope,4.13,24.23,7.76,0.16,3.56,32.4,
2010-08-12,corn,Southeast Asia  7/,2008/09,out of scope,3.19,24.57,5.2,0.76,4.0,28.2,
2010-08-12,corn,South Korea,2008/09,out of scope,2.08,0.09,7.19,0.0,1.47,7.89,
2010-08-12,corn,Selected Other,2008/09,out of scope,,,,,0.0,,
2010-08-12,corn,Brazil,2008/09,out of scope,12.58,51.0,1.14,7.14,12.08,45.5,
2010-08-12,corn,Canada,2008/09,out of scope,1.46,10.59,1.84,0.37,1.86,11.66,
2010-08-12,corn,China,2008/09,out of scope,39.39,165.9,0.05,0.17,53.17,152.0,
2010-08-12,corn,FSU-12,2008/09,out of scope,1.14,21.67,0.42,6.89,1.58,14.76,
2010-08-12,corn,Ukraine,2008/09,out of scope,0.67,11.4,0.01,5.5,0.73,5.85,
2010-08-12,corn,World  3/,2009/10,out of scope,147.51,808.45,85.2,89.82,139.03,816.93,
2010-08-12,corn,United States,2009/10,out of scope,42.5,333.01,0.2,50.17,36.23,289.32,
2010-08-12,corn,Total Foreign,2009/10,out of scope,105.0,475.44,85.0,39.65,102.8,527.61,
2010-08-12,corn,Major Exporters  4/,2009/10,out of scope,4.61,36.5,0.05,16.5,7.46,17.2,
2010-08-12,corn,Argentina,2009/10,out of scope,0.49,22.5,0.03,14.0,1.92,7.1,
2010-08-12,corn,South Africa,2009/10,out of scope,4.11,14.0,0.03,2.5,5.54,10.1,
2010-08-12,corn,Major Importers  5/,2009/10,out of scope,17.77,106.72,50.2,2.74,13.15,158.8,
2010-08-12,corn,Egypt,2009/10,out of scope,1.41,6.82,5.0,0.0,1.34,11.9,
2010-08-12,corn,EU-27  6/,2009/10,out of scope,5.68,55.77,2.5,1.25,4.21,58.5,
2010-08-12,corn,Japan,2009/10,out of scope,1.0,0.0,16.3,0.0,1.0,16.3,
2010-08-12,corn,Mexico,2009/10,out of scope,3.56,21.3,8.0,0.25,1.81,30.8,
2010-08-12,corn,Southeast Asia  7/,2009/10,out of scope,4.0,22.72,5.6,1.24,2.78,28.3,
2010-08-12,corn,South Korea,2009/10,out of scope,1.47,0.08,8.2,0.0,1.45,8.3,
2010-08-12,corn,Selected Other,2009/10,out of scope,,,,,0.0,,
2010-08-12,corn,Brazil,2009/10,out of scope,12.08,54.35,0.5,8.5,11.43,47.0,
2010-08-12,corn,Canada,2009/10,out of scope,1.86,9.56,2.2,0.15,1.57,11.9,
2010-08-12,corn,China,2009/10,out of scope,53.17,155.0,1.0,0.15,53.02,156.0,
2010-08-12,corn,FSU-12,2009/10,out of scope,1.58,17.85,0.33,5.68,1.21,12.87,
2010-08-12,corn,Ukraine,2009/10,out of scope,0.73,10.5,0.01,5.2,0.54,5.5,
2010-08-12,corn,World  3/,2010/11,out of scope,139.03,831.59,89.17,90.42,139.2,831.42,
2010-08-12,corn,United States,2010/11,out of scope,36.23,339.49,0.25,52.07,33.32,290.59,
2010-08-12,corn,Total Foreign,2010/11,out of scope,102.8,492.1,88.92,38.35,105.88,540.83,
2010-08-12,corn,Major Exporters  4/,2010/11,out of scope,7.46,33.5,0.05,16.5,6.61,17.9,
2010-08-12,corn,Argentina,2010/11,out of scope,1.92,21.0,0.03,14.0,1.44,7.5,
2010-08-12,corn,South Africa,2010/11,out of scope,5.54,12.5,0.03,2.5,5.16,10.4,
2010-08-12,corn,Major Importers  5/,2010/11,out of scope,13.15,111.79,53.6,1.91,13.74,162.9,
2010-08-12,corn,Egypt,2010/11,out of scope,1.34,7.0,5.4,0.0,1.14,12.6,
2010-08-12,corn,EU-27  6/,2010/11,out of scope,4.21,55.95,3.0,1.0,3.66,58.5,
2010-08-12,corn,Japan,2010/11,out of scope,1.0,0.0,16.3,0.0,1.0,16.3,
2010-08-12,corn,Mexico,2010/11,out of scope,1.81,24.0,9.1,0.15,2.96,31.8,
2010-08-12,corn,Southeast Asia  7/,2010/11,out of scope,2.78,24.71,6.0,0.76,3.02,29.7,
2010-08-12,corn,South Korea,2010/11,out of scope,1.45,0.08,9.1,0.0,1.43,9.2,
2010-08-12,corn,Brazil,2010/11,out of scope,11.43,51.0,1.0,7.0,8.13,48.3,
2010-08-12,corn,Canada,2010/11,out of scope,1.57,10.5,2.5,0.3,1.57,12.7,
2010-08-12,corn,China,2010/11,out of scope,53.02,166.0,1.0,0.2,59.82,160.0,
2010-08-12,corn,FSU-12,2010/11,out of scope,1.21,18.37,0.48,5.08,1.12,13.86,
2010-08-12,corn,Ukraine,2010/11,out of scope,0.54,11.5,0.01,5.0,0.55,6.5,
2010-08-12,soybean,World  2/,2008/09,out of scope,52.89,211.96,77.17,77.25,43.97,,220.79
2010-08-12,soybean,United States,2008/09,out of scope,5.58,80.75,0.36,34.82,3.76,,48.11
2010-08-12,soybean,Total Foreign,2008/09,out of scope,47.31,131.22,76.81,42.44,40.21,,172.68
2010-08-12,soybean,Major Exporters  3/,2008/09,out of scope,40.85,93.8,1.3,38.21,28.65,,69.09
2010-08-12,soybean,Argentina,2008/09,out of scope,21.76,32.0,1.24,5.59,16.59,,32.82
2010-08-12,soybean,Brazil,2008/09,out of scope,18.9,57.8,0.04,29.99,12.04,,34.72
2010-08-12,soybean,Major Importers  4/,2008/09,out of scope,5.61,17.58,64.5,0.45,10.05,,77.19
2010-08-12,soybean,China,2008/09,out of scope,4.25,15.54,41.1,0.4,9.05,,51.44
2010-08-12,soybean,EU-27,2008/09,out of scope,0.81,0.64,13.21,0.02,0.56,,14.09
2010-08-12,soybean,Japan,2008/09,out of scope,0.27,0.26,3.4,0.0,0.18,,3.75
2010-08-12,soybean,Mexico,2008/09,out of scope,0.06,0.15,3.33,0.0,0.04,,3.5
2010-08-12,soybean,World  2/,2009/10,out of scope,43.97,259.9,86.66,89.58,63.52,,237.44
2010-08-12,soybean,United States,2009/10,out of scope,3.76,91.42,0.41,40.01,4.34,,51.24
2010-08-12,soybean,Total Foreign,2009/10,out of scope,40.21,168.48,86.25,49.57,59.18,,186.2
2010-08-12,soybean,Major Exporters  3/,2009/10,out of scope,28.65,130.7,0.2,44.75,41.82,,72.97
2010-08-12,soybean,Argentina,2009/10,out of scope,16.59,54.5,0.0,11.0,24.97,,35.12
2010-08-12,soybean,Brazil,2009/10,out of scope,12.04,69.0,0.19,28.35,16.7,,36.18
2010-08-12,soybean,Major Importers  4/,2009/10,out of scope,10.05,16.87,73.27,0.32,14.97,,84.89
2010-08-12,soybean,China,2009/10,out of scope,9.05,14.7,49.5,0.25,13.92,,59.08
2010-08-12,soybean,EU-27,2009/10,out of scope,0.56,0.86,13.0,0.04,0.61,,13.77
2010-08-12,soybean,Japan,2009/10,out of scope,0.18,0.23,3.6,0.0,0.18,,3.83
2010-08-12,soybean,Mexico,2009/10,out of scope,0.04,0.11,3.45,0.0,0.05,,3.55
2010-08-12,soybean meal,World  2/,2008/09,out of scope,6.36,151.43,51.18,52.82,4.23,151.94,
2010-08-12,soybean meal,United States,2008/09,out of scope,0.27,35.47,0.08,7.71,0.21,27.9,
2010-08-12,soybean meal,Total Foreign,2008/09,out of scope,6.1,115.96,51.1,45.11,4.01,124.04,
2010-08-12,soybean meal,Major Exporters  3/,2008/09,out of scope,3.83,54.81,0.1,40.94,2.79,15.0,
2010-08-12,soybean meal,Argentina,2008/09,out of scope,1.14,24.36,0.0,24.03,0.85,0.63,
2010-08-12,soybean meal,Brazil,2008/09,out of scope,2.59,24.7,0.08,13.11,1.84,12.42,
2010-08-12,soybean meal,India,2008/09,out of scope,0.11,5.75,0.01,3.81,0.1,1.95,
2010-08-12,soybean meal,Major Importers  4/,2008/09,out of scope,1.27,44.1,28.19,1.53,0.33,71.7,
2010-08-12,soybean meal,EU-27,2008/09,out of scope,1.07,10.13,20.98,0.47,0.13,31.58,
2010-08-12,soybean meal,China,2008/09,out of scope,0.0,32.48,0.22,1.02,0.0,31.67,
2010-08-12,soybean meal,World  2/,2009/10,out of scope,4.23,163.55,53.13,55.77,4.88,160.26,
2010-08-12,soybean meal,United States,2009/10,out of scope,0.21,37.67,0.13,10.43,0.27,27.31,
2010-08-12,soybean meal,Total Foreign,2009/10,out of scope,4.01,125.88,53.0,45.34,4.61,132.95,
2010-08-12,soybean meal,Major Exporters  3/,2009/10,out of scope,2.79,57.25,0.11,40.73,3.3,16.12,
2010-08-12,soybean meal,Argentina,2009/10,out of scope,0.85,26.15,0.0,25.38,0.94,0.67,
2010-08-12,soybean meal,Brazil,2009/10,out of scope,1.84,25.79,0.1,12.75,2.18,12.8,
2010-08-12,soybean meal,India,2009/10,out of scope,0.1,5.31,0.01,2.6,0.17,2.65,
2010-08-12,soybean meal,Major Importers  4/,2009/10,out of scope,0.33,49.75,29.33,2.05,0.5,76.86,
2010-08-12,soybean meal,EU-27,2009/10,out of scope,0.13,9.85,21.8,0.45,0.23,31.09,
2010-08-12,soybean meal,China,2009/10,out of scope,0.0,38.37,0.07,1.55,0.0,36.88,
2010-08-12,soybean meal,World  2/,2010/11,out of scope,4.88,173.13,55.38,57.74,5.09,170.56,
2010-08-12,soybean meal,United States,2010/11,out of scope,0.27,35.59,0.15,8.07,0.27,27.67,
2010-08-12,soybean meal,Total Foreign,2010/11,out of scope,4.61,137.53,55.23,49.67,4.82,142.89,
2010-08-12,soybean meal,Major Exporters  3/,2010/11,out of scope,3.3,62.16,0.13,45.16,3.39,17.04,
2010-08-12,soybean meal,Argentina,2010/11,out of scope,0.94,30.43,0.0,29.55,1.13,0.7,
2010-08-12,soybean meal,Brazil,2010/11,out of scope,2.18,25.58,0.12,12.41,2.09,13.38,
2010-08-12,soybean meal,India,2010/11,out of scope,0.17,6.15,0.01,3.2,0.17,2.96,
2010-08-12,soybean meal,Major Importers  4/,2010/11,out of scope,0.5,55.6,30.8,2.0,0.59,84.31,
2010-08-12,soybean meal,EU-27,2010/11,out of scope,0.23,9.77,23.05,0.45,0.3,32.3,
2010-08-12,soybean meal,China,2010/11,out of scope,0.0,44.16,0.05,1.5,0.0,42.71,
2010-08-12,soybean oil,World  2/,2008/09,out of scope,3.11,35.7,8.96,9.12,2.73,35.91,
2010-08-12,soybean oil,United States,2008/09,out of scope,1.13,8.5,0.04,1.0,1.3,7.38,
2010-08-12,soybean oil,Total Foreign,2008/09,out of scope,1.99,27.19,8.92,8.13,1.43,28.53,
2010-08-12,soybean oil,Major Exporters  3/,2008/09,out of scope,0.94,14.35,0.8,7.01,0.59,8.48,
2010-08-12,soybean oil,Argentina,2008/09,out of scope,0.3,5.91,0.0,4.7,0.08,1.43,
2010-08-12,soybean oil,Brazil,2008/09,out of scope,0.43,6.12,0.01,1.91,0.37,4.27,
2010-08-12,soybean oil,EU-27,2008/09,out of scope,0.21,2.31,0.79,0.4,0.14,2.78,
2010-08-12,soybean oil,Major Importers  4/,2008/09,out of scope,0.29,8.6,3.6,0.09,0.57,11.83,
2010-08-12,soybean oil,China,2008/09,out of scope,0.23,7.31,2.49,0.08,0.47,9.49,
2010-08-12,soybean oil,India,2008/09,out of scope,0.06,1.29,1.06,0.0,0.1,2.3,
2010-08-12,soybean oil,Pakistan,2008/09,out of scope,0.01,0.0,0.04,0.0,0.0,0.05,
2010-08-12,soybean oil,World  2/,2009/10,out of scope,2.73,38.4,8.6,8.92,2.75,38.06,
2010-08-12,soybean oil,United States,2009/10,out of scope,1.3,8.87,0.05,1.47,1.44,7.3,
2010-08-12,soybean oil,Total Foreign,2009/10,out of scope,1.43,29.53,8.55,7.45,1.31,30.76,
2010-08-12,soybean oil,Major Exporters  3/,2009/10,out of scope,0.59,15.03,0.5,6.22,0.67,9.24,
2010-08-12,soybean oil,Argentina,2009/10,out of scope,0.08,6.39,0.0,4.4,0.16,1.91,
2010-08-12,soybean oil,Brazil,2009/10,out of scope,0.37,6.39,0.05,1.42,0.35,5.05,
2010-08-12,soybean oil,EU-27,2009/10,out of scope,0.14,2.25,0.45,0.4,0.16,2.28,
2010-08-12,soybean oil,Major Importers  4/,2009/10,out of scope,0.57,9.83,3.14,0.08,0.33,13.13,
2010-08-12,soybean oil,China,2009/10,out of scope,0.47,8.64,1.6,0.08,0.2,10.42,
2010-08-12,soybean oil,India,2009/10,out of scope,0.1,1.19,1.5,0.0,0.12,2.67,
2010-08-12,soybean oil,Pakistan,2009/10,out of scope,0.0,0.0,0.04,0.0,0.0,0.04,
2010-08-12,soybean oil,World  2/,2010/11,out of scope,2.75,40.82,8.84,8.99,2.45,40.97,
2010-08-12,soybean oil,United States,2010/11,out of scope,1.44,8.53,0.05,0.95,1.18,7.89,
2010-08-12,soybean oil,Total Foreign,2010/11,out of scope,1.31,32.29,8.79,8.03,1.27,33.08,
2010-08-12,soybean oil,Major Exporters  3/,2010/11,out of scope,0.67,16.08,0.45,6.72,0.64,9.84,
2010-08-12,soybean oil,Argentina,2010/11,out of scope,0.16,7.52,0.0,5.2,0.25,2.23,
2010-08-12,soybean oil,Brazil,2010/11,out of scope,0.35,6.33,0.05,1.22,0.26,5.25,
2010-08-12,soybean oil,EU-27,2010/11,out of scope,0.16,2.23,0.4,0.3,0.13,2.36,
2010-08-12,soybean oil,Major Importers  4/,2010/11,out of scope,0.33,11.33,3.37,0.07,0.31,14.65,
2010-08-12,soybean oil,China,2010/11,out of scope,0.2,9.95,2.15,0.07,0.22,12.01,
2010-08-12,soybean oil,India,2010/11,out of scope,0.12,1.39,1.18,0.0,0.08,2.6,
2010-08-12,soybean oil,Pakistan,2010/11,out of scope,0.0,0.0,0.04,0.0,0.0,0.04,
2010-09-10,wheat,World  3/,2008/09,out of scope,124.32,683.26,136.93,143.76,165.07,,
2010-09-10,wheat,United States,2008/09,out of scope,8.32,68.02,3.46,27.64,17.87,,
2010-09-10,wheat,Total Foreign,2008/09,out of scope,116.0,615.24,133.48,116.13,147.21,,
2010-09-10,wheat,Major Exporters  4/,2008/09,out of scope,22.84,211.25,8.26,65.65,28.98,,
2010-09-10,wheat,Argentina,2008/09,out of scope,2.35,10.1,0.03,6.77,0.39,,
2010-09-10,wheat,Australia,2008/09,out of scope,3.65,21.42,0.11,14.75,3.59,,
2010-09-10,wheat,Canada,2008/09,out of scope,4.41,28.61,0.38,18.81,6.55,,
2010-09-10,wheat,EU-27  5/,2008/09,out of scope,12.43,151.11,7.74,25.32,18.46,,
2010-09-10,wheat,Major Importers  6/,2008/09,out of scope,63.52,171.94,74.26,6.68,72.15,,
2010-09-10,wheat,Brazil,2008/09,out of scope,0.34,5.88,6.4,0.4,1.53,,
2010-09-10,wheat,China,2008/09,out of scope,38.97,112.46,0.48,0.72,45.69,,
2010-09-10,wheat,Sel. Mideast  7/,2008/09,out of scope,6.57,13.4,20.43,1.02,8.54,,
2010-09-10,wheat,N. Africa  8/,2008/09,out of scope,9.48,14.35,23.47,0.34,9.4,,
2010-09-10,wheat,Pakistan,2008/09,out of scope,3.48,20.96,3.13,2.1,2.66,,
2010-09-10,wheat,Southeast Asia  9/,2008/09,out of scope,2.78,0.0,11.86,0.42,2.69,,
2010-09-10,wheat,Selected Other,2008/09,out of scope,,,,,0.0,,
2010-09-10,wheat,India,2008/09,out of scope,5.8,78.57,0.01,0.02,13.43,,
2010-09-10,wheat,FSU-12,2008/09,out of scope,12.92,115.45,6.5,37.75,20.81,,
2010-09-10,wheat,Russia,2008/09,out of scope,3.95,63.7,0.2,18.39,10.56,,
2010-09-10,wheat,Kazakhstan,2008/09,out of scope,2.46,12.55,0.12,5.7,1.9,,
2010-09-10,wheat,Ukraine,2008/09,out of scope,2.08,25.9,0.07,13.04,3.11,,
2010-09-10,wheat,World  3/,2009/10,out of scope,165.07,680.43,132.82,133.75,195.97,,
2010-09-10,wheat,United States,2009/10,out of scope,17.87,60.31,3.23,23.98,26.49,,
2010-09-10,wheat,Total Foreign,2009/10,out of scope,147.21,620.12,129.59,109.77,169.48,,
2010-09-10,wheat,Major Exporters  4/,2009/10,out of scope,28.98,196.93,6.01,59.5,28.25,,
2010-09-10,wheat,Argentina,2009/10,out of scope,0.39,9.6,0.01,4.5,0.57,,
2010-09-10,wheat,Australia,2009/10,out of scope,3.59,22.5,0.1,14.5,4.59,,
2010-09-10,wheat,Canada,2009/10,out of scope,6.55,26.52,0.4,19.0,7.82,,
2010-09-10,wheat,EU-27  5/,2009/10,out of scope,18.46,138.31,5.5,21.5,15.27,,
2010-09-10,wheat,Major Importers  6/,2009/10,out of scope,72.15,184.02,70.23,5.45,86.29,,
2010-09-10,wheat,Brazil,2009/10,out of scope,1.53,4.94,6.5,1.2,0.97,,
2010-09-10,wheat,China,2009/10,out of scope,45.69,115.0,1.39,0.89,56.19,,
2010-09-10,wheat,Sel. Mideast  7/,2009/10,out of scope,8.54,14.84,18.88,1.19,9.33,,
2010-09-10,wheat,N. Africa  8/,2009/10,out of scope,9.4,20.23,21.28,0.21,11.22,,
2010-09-10,wheat,Pakistan,2009/10,out of scope,2.66,24.03,0.2,0.3,3.4,,
2010-09-10,wheat,Southeast Asia  9/,2009/10,out of scope,2.69,0.0,13.28,0.47,3.16,,
2010-09-10,wheat,Selected Other,2009/10,out of scope,,,,,0.0,,
2010-09-10,wheat,India,2009/10,out of scope,13.43,80.68,0.3,0.1,16.1,,
2010-09-10,wheat,FSU-12,2009/10,out of scope,20.81,113.84,5.53,36.81,22.9,,
2010-09-10,wheat,Russia,2009/10,out of scope,10.56,61.7,0.15,18.56,11.86,,
2010-09-10,wheat,Kazakhstan,2009/10,out of scope,1.9,17.0,0.08,7.87,3.56,,
2010-09-10,wheat,Ukraine,2009/10,out of scope,3.11,20.9,0.05,9.34,2.43,,
2010-09-10,wheat,World  3/,2010/11,out of scope,195.97,643.01,122.83,126.03,177.79,,
2010-09-10,wheat,United States,2010/11,out of scope,26.49,61.64,2.72,34.02,24.56,,
2010-09-10,wheat,Total Foreign,2010/11,out of scope,169.48,581.37,120.11,92.01,153.24,,
2010-09-10,wheat,Major Exporters  4/,2010/11,out of scope,28.25,192.63,6.51,61.5,23.93,,
2010-09-10,wheat,Argentina,2010/11,out of scope,0.57,12.0,0.01,7.0,0.47,,
2010-09-10,wheat,Australia,2010/11,out of scope,4.59,23.0,0.1,16.0,4.44,,
2010-09-10,wheat,Canada,2010/11,out of scope,7.82,22.5,0.4,17.5,5.62,,
2010-09-10,wheat,EU-27  5/,2010/11,out of scope,15.27,135.13,6.0,21.0,13.4,,
2010-09-10,wheat,Major Importers  6/,2010/11,out of scope,86.29,182.79,62.73,6.57,87.79,,
2010-09-10,wheat,Brazil,2010/11,out of scope,0.97,5.0,6.5,0.6,1.07,,
2010-09-10,wheat,China,2010/11,out of scope,56.19,114.5,0.5,2.0,63.39,,
2010-09-10,wheat,Sel. Mideast  7/,2010/11,out of scope,9.33,17.55,14.03,1.36,7.41,,
2010-09-10,wheat,N. Africa  8/,2010/11,out of scope,11.22,17.95,20.9,0.19,9.54,,
2010-09-10,wheat,Pakistan,2010/11,out of scope,3.4,22.6,0.3,0.3,1.8,,
2010-09-10,wheat,Southeast Asia  9/,2010/11,out of scope,3.16,0.0,12.2,0.43,2.87,,
2010-09-10,wheat,India,2010/11,out of scope,16.1,80.71,0.3,0.2,14.48,,
2010-09-10,wheat,FSU-12,2010/11,out of scope,22.9,84.56,7.15,16.7,12.93,,
2010-09-10,wheat,Russia,2010/11,out of scope,11.86,42.5,2.0,3.5,4.86,,
2010-09-10,wheat,Kazakhstan,2010/11,out of scope,3.56,11.5,0.08,6.5,1.73,,
2010-09-10,wheat,Ukraine,2010/11,out of scope,2.43,17.0,0.05,6.0,1.88,,
2010-09-10,corn,World  3/,2008/09,out of scope,131.32,797.84,82.45,84.42,148.02,781.14,
2010-09-10,corn,United States,2008/09,out of scope,41.26,307.14,0.34,46.97,42.5,259.27,
2010-09-10,corn,Total Foreign,2008/09,out of scope,90.06,490.7,82.1,37.45,105.51,521.87,
2010-09-10,corn,Major Exporters  4/,2008/09,out of scope,5.27,27.57,0.06,11.99,4.61,16.3,
2010-09-10,corn,Argentina,2008/09,out of scope,2.18,15.0,0.03,10.32,0.49,6.4,
2010-09-10,corn,South Africa,2008/09,out of scope,3.09,12.57,0.03,1.67,4.11,9.9,
2010-09-10,corn,Major Importers  5/,2008/09,out of scope,16.51,117.9,48.99,2.67,18.28,162.44,
2010-09-10,corn,Egypt,2008/09,out of scope,0.85,6.65,5.03,0.01,1.41,11.1,
2010-09-10,corn,EU-27  6/,2008/09,out of scope,4.36,62.32,2.74,1.74,6.18,61.5,
2010-09-10,corn,Japan,2008/09,out of scope,1.16,0.0,16.53,0.0,1.0,16.7,
2010-09-10,corn,Mexico,2008/09,out of scope,4.13,24.23,7.76,0.16,3.56,32.4,
2010-09-10,corn,Southeast Asia  7/,2008/09,out of scope,3.19,24.58,5.2,0.76,4.0,28.2,
2010-09-10,corn,South Korea,2008/09,out of scope,2.08,0.09,7.19,0.0,1.47,7.89,
2010-09-10,corn,Selected Other,2008/09,out of scope,,,,,0.0,,
2010-09-10,corn,Brazil,2008/09,out of scope,12.58,51.0,1.14,7.14,12.08,45.5,
2010-09-10,corn,Canada,2008/09,out of scope,1.46,10.59,1.84,0.37,1.86,11.66,
2010-09-10,corn,China,2008/09,out of scope,39.39,165.9,0.05,0.17,53.17,152.0,
2010-09-10,corn,FSU-12,2008/09,out of scope,1.14,21.67,0.42,6.89,1.58,14.76,
2010-09-10,corn,Ukraine,2008/09,out of scope,0.67,11.4,0.01,5.5,0.73,5.85,
2010-09-10,corn,World  3/,2009/10,out of scope,148.02,810.97,86.05,90.39,138.99,820.0,
2010-09-10,corn,United States,2009/10,out of scope,42.5,333.01,0.2,50.29,35.22,290.21,
2010-09-10,corn,Total Foreign,2009/10,out of scope,105.51,477.96,85.85,40.1,103.77,529.79,
2010-09-10,corn,Major Exporters  4/,2009/10,out of scope,4.61,36.5,0.05,16.5,7.46,17.2,
2010-09-10,corn,Argentina,2009/10,out of scope,0.49,22.5,0.03,14.0,1.92,7.1,
2010-09-10,corn,South Africa,2009/10,out of scope,4.11,14.0,0.03,2.5,5.54,10.1,
2010-09-10,corn,Major Importers  5/,2009/10,out of scope,18.28,107.49,50.8,2.89,12.38,161.3,
2010-09-10,corn,Egypt,2009/10,out of scope,1.41,6.82,5.3,0.0,1.44,12.1,
2010-09-10,corn,EU-27  6/,2009/10,out of scope,6.18,56.55,2.5,1.4,3.33,60.5,
2010-09-10,corn,Japan,2009/10,out of scope,1.0,0.0,16.0,0.0,1.0,16.0,
2010-09-10,corn,Mexico,2009/10,out of scope,3.56,21.3,8.4,0.25,1.81,31.2,
2010-09-10,corn,Southeast Asia  7/,2009/10,out of scope,4.0,22.71,5.8,1.24,2.78,28.5,
2010-09-10,corn,South Korea,2009/10,out of scope,1.47,0.08,8.2,0.0,1.45,8.3,
2010-09-10,corn,Selected Other,2009/10,out of scope,,,,,0.0,,
2010-09-10,corn,Brazil,2009/10,out of scope,12.08,56.1,0.5,9.0,12.68,47.0,
2010-09-10,corn,Canada,2009/10,out of scope,1.86,9.56,2.2,0.15,1.57,11.9,
2010-09-10,corn,China,2009/10,out of scope,53.17,155.0,1.3,0.15,53.32,156.0,
2010-09-10,corn,FSU-12,2009/10,out of scope,1.58,17.85,0.33,5.48,1.41,12.87,
2010-09-10,corn,Ukraine,2009/10,out of scope,0.73,10.5,0.01,5.0,0.74,5.5,
2010-09-10,corn,World  3/,2010/11,out of scope,138.99,826.07,91.37,91.69,135.56,829.5,
2010-09-10,corn,United States,2010/11,out of scope,35.22,334.27,0.25,53.34,28.35,288.05,
2010-09-10,corn,Total Foreign,2010/11,out of scope,103.77,491.8,91.12,38.35,107.21,541.45,
2010-09-10,corn,Major Exporters  4/,2010/11,out of scope,7.46,33.5,0.05,16.5,6.61,17.9,
2010-09-10,corn,Argentina,2010/11,out of scope,1.92,21.0,0.03,14.0,1.44,7.5,
2010-09-10,corn,South Africa,2010/11,out of scope,5.54,12.5,0.03,2.5,5.16,10.4,
2010-09-10,corn,Major Importers  5/,2010/11,out of scope,12.38,111.04,55.4,1.41,13.32,164.1,
2010-09-10,corn,Egypt,2010/11,out of scope,1.44,7.0,5.4,0.0,1.24,12.6,
2010-09-10,corn,EU-27  6/,2010/11,out of scope,3.33,54.71,5.0,0.5,3.04,59.5,
2010-09-10,corn,Japan,2010/11,out of scope,1.0,0.0,16.1,0.0,1.0,16.1,
2010-09-10,corn,Mexico,2010/11,out of scope,1.81,24.5,9.1,0.15,3.16,32.1,
2010-09-10,corn,Southeast Asia  7/,2010/11,out of scope,2.78,24.71,6.0,0.76,2.93,29.8,
2010-09-10,corn,South Korea,2010/11,out of scope,1.45,0.08,9.1,0.0,1.43,9.2,
2010-09-10,corn,Brazil,2010/11,out of scope,12.68,51.0,1.0,7.0,9.38,48.3,
2010-09-10,corn,Canada,2010/11,out of scope,1.57,11.0,2.2,0.3,1.57,12.9,
2010-09-10,corn,China,2010/11,out of scope,53.32,166.0,1.0,0.2,60.12,160.0,
2010-09-10,corn,FSU-12,2010/11,out of scope,1.41,18.37,1.18,5.58,1.32,14.06,
2010-09-10,corn,Ukraine,2010/11,out of scope,0.74,11.5,0.01,5.5,0.75,6.0,
2010-09-10,soybean,World  2/,2008/09,out of scope,52.89,211.96,77.17,77.25,43.97,,220.79
2010-09-10,soybean,United States,2008/09,out of scope,5.58,80.75,0.36,34.82,3.76,,48.11
2010-09-10,soybean,Total Foreign,2008/09,out of scope,47.31,131.22,76.81,42.44,40.21,,172.68
2010-09-10,soybean,Major Exporters  3/,2008/09,out of scope,40.85,93.8,1.3,38.21,28.65,,69.09
2010-09-10,soybean,Argentina,2008/09,out of scope,21.76,32.0,1.24,5.59,16.59,,32.82
2010-09-10,soybean,Brazil,2008/09,out of scope,18.9,57.8,0.04,29.99,12.04,,34.72
2010-09-10,soybean,Major Importers  4/,2008/09,out of scope,5.61,17.58,64.5,0.45,10.05,,77.19
2010-09-10,soybean,China,2008/09,out of scope,4.25,15.54,41.1,0.4,9.05,,51.44
2010-09-10,soybean,EU-27,2008/09,out of scope,0.81,0.64,13.21,0.02,0.56,,14.09
2010-09-10,soybean,Japan,2008/09,out of scope,0.27,0.26,3.4,0.0,0.18,,3.75
2010-09-10,soybean,Mexico,2008/09,out of scope,0.06,0.15,3.33,0.0,0.04,,3.5
2010-09-10,soybean,World  2/,2009/10,out of scope,43.97,259.89,87.13,90.84,62.85,,237.31
2010-09-10,soybean,United States,2009/10,out of scope,3.76,91.42,0.41,40.69,4.07,,50.83
2010-09-10,soybean,Total Foreign,2009/10,out of scope,40.21,168.48,86.72,50.15,58.78,,186.48
2010-09-10,soybean,Major Exporters  3/,2009/10,out of scope,28.65,130.7,0.2,45.35,41.3,,72.89
2010-09-10,soybean,Argentina,2009/10,out of scope,16.59,54.5,0.0,11.5,24.55,,35.04
2010-09-10,soybean,Brazil,2009/10,out of scope,12.04,69.0,0.19,28.45,16.6,,36.18
2010-09-10,soybean,Major Importers  4/,2009/10,out of scope,10.05,16.86,73.67,0.27,15.21,,85.09
2010-09-10,soybean,China,2009/10,out of scope,9.05,14.7,50.0,0.2,14.27,,59.28
2010-09-10,soybean,EU-27,2009/10,out of scope,0.56,0.86,12.9,0.04,0.51,,13.77
2010-09-10,soybean,Japan,2009/10,out of scope,0.18,0.23,3.6,0.0,0.18,,3.83
2010-09-10,soybean,Mexico,2009/10,out of scope,0.04,0.11,3.45,0.0,0.05,,3.55
2010-09-10,soybean meal,World  2/,2008/09,out of scope,6.36,151.43,51.18,52.82,4.23,151.94,
2010-09-10,soybean meal,United States,2008/09,out of scope,0.27,35.47,0.08,7.71,0.21,27.9,
